Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
17407870284,89120,146184,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17407961452,12320,146186,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17407975212,35008,146188,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
17409070956,145216,146318,1,10,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17409217676,9888,146320,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17409229452,2912,146322,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
17409233804,15136,146324,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
17409250316,705087,146326,4,20,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
17409957227,121696,146328,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17410081899,5472,146330,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17410088875,73856,146332,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17410164299,3744,146334,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17410169451,12416,146336,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17410183819,66016,146338,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17410251211,65248,146340,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17410317899,1760,146342,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
17410321099,38624,146344,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17410361643,3296,146346,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17410366315,12384,146348,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17410380203,133760,146350,1,8000,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17410515403,8448,146352,32,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"half2float(__half *, float *, int)"
17441111684,3872,146358,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"float2half(float *, __half *, int)"
17441117124,2112,146360,1,3,1,32,32,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"prepare_decoder_attention_mask_half(Matrix3D<__half>, int, int)"
17441120708,13856,146362,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17441136036,93920,146364,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17441232324,13152,146366,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17441246980,34432,146368,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
17442217251,114304,146498,1,10,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17442333187,8960,146500,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17442344067,2784,146502,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
17442348291,17824,146504,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
17442367523,689984,146506,4,20,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
17443059043,126240,146508,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17443187779,5504,146510,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17443194627,72416,146512,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17443268547,3680,146514,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17443273571,13184,146516,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17443288771,67104,146518,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17443357347,65824,146520,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17443424643,1824,146522,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
17443428003,38112,146524,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17443468035,3552,146526,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17443472995,13376,146528,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17443487875,89088,146530,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17443578403,12576,146532,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17443592963,33920,146534,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
17444679203,111744,146664,1,10,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17444792515,8608,146666,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17444802595,2752,146668,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
17444806787,17408,146670,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
17444825571,671008,146672,4,20,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
17445498563,123072,146674,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17445623107,5632,146676,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17445630499,70688,146678,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17445702563,3904,146680,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17445708067,13056,146682,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17445722531,65280,146684,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17445789699,65440,146686,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17445856579,1760,146688,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
17445859747,38656,146690,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17445899843,3264,146692,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17445904867,12576,146694,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17445918947,88320,146696,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17446008803,12992,146698,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17446023523,34368,146700,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
17446881346,113632,146830,1,10,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17446996546,9344,146832,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17447007330,3072,146834,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
17447011842,17344,146836,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
17447031106,683552,146838,4,20,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
17447716290,128448,146840,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17447846306,5440,146842,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17447853154,70784,146844,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17447926114,4000,146846,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17447931586,13088,146848,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17447946114,65504,146850,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17448013154,65760,146852,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17448080834,1824,146854,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
17448084098,37312,146856,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17448122818,3296,146858,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17448127618,13024,146860,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17448142594,86688,146862,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17448230754,13312,146864,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17448245922,34336,146866,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
17449134018,193120,146996,1,10,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17449329538,9888,146998,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17449340866,2784,147000,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
17449345314,17440,147002,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
17449364258,1078207,147004,4,20,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
17450444193,137888,147006,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17450583681,5440,147008,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17450590529,76128,147010,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17450668193,3808,147012,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17450673921,13312,147014,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17450688769,67424,147016,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17450757601,67040,147018,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17450826145,1760,147020,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
17450829793,37664,147022,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17450868929,3296,147024,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17450873761,12896,147026,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17450888257,90592,147028,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17450980993,14112,147030,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17450996705,34464,147032,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
17451946401,124768,147162,1,10,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17452072865,8928,147164,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17452083585,2944,147166,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
17452088001,17024,147168,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
17452106977,824992,147170,4,20,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
17452933473,138784,147172,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17453074209,5568,147174,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17453081313,89536,147176,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17453172257,3872,147178,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17453177665,13440,147180,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17453193441,80480,147182,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17453275425,73536,147184,1,2752,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17453350497,1792,147186,11,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"SiLuMul_half(Matrix3D<__half>, Matrix3D<__half>)"
17453353825,39744,147188,1,1024,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17453395585,3392,147190,4,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"add_half(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17453400353,14272,147192,1,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"generalT5LayerNorm(const __half *, const float *, __half *, float, int, int)"
17453416161,106112,147194,1,3072,1,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
17453523745,13536,147196,2,1,2,16,1,64,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void shape_qkv_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
17453539681,36192,147198,32,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"RotaryPosEmb_cuda_forward(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, int, int)"
17454526720,119680,147328,1,10,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17454647968,8960,147330,2,1,5,16,4,16,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"batch_Add_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>)"
17454658240,2752,147332,3,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,check_inf_half(Matrix3D<__half>)
17454662752,17728,147334,1,1,1,64,16,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"softmax_cuda(Matrix3D<__half>, Matrix3D<__half>)"
17454681824,756832,147336,4,20,4,8,4,32,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void transpose_1_2idx_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>)"
17455440160,132896,147338,1,16,2,8,8,16,39,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"mat_mul_transposed_cuda(Matrix3D<__half>, Matrix3D<__half>, Matrix3D<__half>, __half)"
17455574688,5440,147340,2,1,2,16,1,64,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"void unshape_cuda<__half>(Matrix3D<T1>, Matrix3D<T1>, int, int, int)"
