14036897589,3883487,1975,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14040783380,3017472,1977,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14043810868,1489056,1981,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14045411540,4371232,1987,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14061698812,3268983,2009,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14065339058,3370807,2015,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14068711433,2996791,2017,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14071718848,1479484,2021,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14073313244,4359092,2027,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14087098326,3057943,2049,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14090293165,3319991,2055,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14093614660,2964152,2057,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14096589212,1463100,2061,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14098161559,4255860,2067,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14112643471,3400535,2089,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14116185829,3060312,2095,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14119247709,3238455,2097,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14122496148,1459740,2101,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14124103247,6124592,2107,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14140198435,3418870,2129,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14143760473,2978104,2135,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14146740689,3425750,2137,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14150176583,1878171,2141,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14152174370,4713427,2147,1,3072,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14167275608,3290839,2169,1,1024,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
14170708334,4646164,2175,1,2752,52,32,4,1,32,0.000,0.000,,,,,NVIDIA GeForce RTX 3090 (0),1,,7,"gemv_kernel_g128(const float4 *, const unsigned int *, const unsigned int *, const __half *, __half *, int, int)"
